company_id;name;sector;sessions
C_newgen;NewGen;Gaming;05/2019
C_newlife;New Life;E-commerce;09/2020
C_newlifebabies;New Life Babies;Consumer products and services;05/2022
C_newwaveforcommunicationsolutions;New Wave for communication & solutions;Non renseigné;12/2019
C_nexaminds;Nexaminds;Business Software and services;12/2024
C_nexdpm;NEXD.PM;Business Software and services;11/2024
C_nexiot;NexioT;Advanced Manufacturing & Robotics;03/2026
C_nexorrobotics;Nexor Robotics;Advanced Manufacturing & Robotics;01/2026
C_nexraai;Nexæra AI;CyberSecurity;06/2026
C_next;Next;Non renseigné;04/2020
C_nextafrilog;Next Afri Log;Business Software and services;10/2025
C_nextav;NextAV;Creative industry;04/2021
C_nextgencoding;NextGen Coding;EdTech;08/2024
C_nextgencorp;Next Gen Corp;"EdTech; Santé";"03/2019; 03/2021"
C_nextgensolutionunfrauded;Next Gen Solution / UnFrauded;Non renseigné;01/2020
C_nextools;NEXTOOLS;Business Software and services;05/2024
C_nextproteintunisia;NEXTPROTEIN TUNISIA;"Agritech; E-Commerce";"05/2024; 06/2019"
C_nextview;nextview;Real Estate Tech;08/2023
C_nextwaveindustries;Next Wave Industries;Advanced Manufacturing & Robotics;11/2024
C_ngtechnologies;NG Technologies;"Logiciel; Non renseigné";"07/2020; 11/2019"
C_ngtechnologieslessoukscomsarl;NG Technologies LES SOUKS.COM SARL;Logiciel;10/2020
C_nightpanel;Night Panel;Advanced Manufacturing & Robotics;12/2025
C_ningen;NINGEN;Business Software and services;06/2025
C_nivanta;nivanta;Business Software and services;07/2023
C_niwees;NIWEES;Marketing;07/2019
C_njano;Njano;Business Software & Services;05/2022
C_njanoo;NJANOO;Business Software & Services;08/2022
C_nkawroo;Nkawroo;Mobility;04/2021
C_noah;Noah;Commerce and shopping;04/2023
C_nocut;NO CUT;Non renseigné;11/2019
C_noiroublanc;Noir Ou Blanc;Ad Tech and Creative Tech;09/2022
C_nomadrobotics;NOMAD Robotics;Mobility;08/2024
C_noqlah;Noqlah;Other;04/2026
C_normatunisie;NORMA TUNISIE;Fintech;04/2023
C_nostatikmedia;Nostatik Media;PharmaTech;03/2019
C_noumeosolutions;Noumeo Solutions;HealthTech;03/2024
C_nourexperttelecom;Nour Expert Telecom;Ad Tech & Creative Tech;03/2024
C_nourrico;NOURRICO;FoodTech & New Food;"07/2025; 11/2024"
C_novapyramidreefnpr;NovaPyramidReef-NPR;Environment;11/2024
C_novateksolution;NovaTEK Solution;Non renseigné;11/2019
C_novateksolutions;NovaTEK Solutions;Non renseigné;02/2020
C_novelti;Novel-Ti;AI;04/2019
C_novev;NovEV;Mobility;10/2022
C_nqollekhaja;Nqollek Haja;Social Business;02/2022
C_numeryxmea;Numeryx MEA;Business Software and services;05/2024
C_nuraxisai;Nuraxis Ai;HealthTech;01/2026
C_nutricode;NutriCode;HealthTech;12/2023
C_nuzhet;Nuzhet;EdTech;11/2024
C_o2w;O2W;Business Software & Services;07/2022
C_oceansoft;OCEAN SOFT;Business Software and services;12/2023
C_oceanus;Oceanus;Environment;09/2022
C_octaryn;OCTARYN;AI;02/2021
C_octomiro;OCTOMIRO;Business Software and services;01/2024
C_odacel;Odacel;"IoT; Iot";"05/2026; 06/2020"
C_odeevtennex;Odeev Tennex;Business Software and services;06/2024
C_odininternationalservicesandconsulting;Odin international services and consulting;Communication services;07/2024
C_odix;ODIX;Business Software;04/2021
C_offbeatmedia;OFFBEAT MEDIA;Non renseigné;12/2019
C_offensylab;Offensylab;CyberSecurity;09/2022
C_officent;officent;Business Software and services;01/2024
C_officentit;Officent IT;Business Software and services;06/2024
C_okgo;OKGO;Websites and mobile apps;05/2026
C_oleomarstartupprojet;Oleomar Start-up Projet;Non renseigné;"01/2020; 08/2019"
C_olfacosmetics;OLFA cosmetics;Health care;03/2021
C_olindias;OLINDIAS;Business Software and services;"10/2024; 12/2023"
C_oliveoilconnection;Olive Oil Connection;Commerce and shopping;12/2023
C_olivierzone;Olivier Zone;Agritech;05/2022
C_omariswood;Omaris Wood;Autre contenu créatif;12/2020
C_ommi;Ommi;Social Business;06/2023
C_omnilinks;Omni Links;Productivity;04/2026
C_omniup;OMNIUP;Marketing;12/2020
C_omniuptunisie;Omniup Tunisie;Non renseigné;05/2020
C_omycamp;ÖMyCamp;E-commerce;07/2020
C_onebeauty;One Beauty;Wellness;10/2025
C_onecloud;ONECLOUD;Business Software & Services;04/2023
C_onecom;OneCom;Non renseigné;11/2019
C_oneerp;ONE ERP;Fintech;10/2025
C_oneglobb;OneGlobb;Business Software and services;"05/2023; 11/2023"
C_onepack;OnePack;EdTech;12/2020
C_oneshot;One Shot;Non renseigné;10/2019
C_oneteemtunisiasuarl;ONETEEM TUNISIA SUARL;Business Software and services;06/2026
C_onhandapps;On hand Apps;Business Software & Services;12/2021
C_onlyrecommendedstays;Only recommended stays .;TravelTech;05/2021
C_ontej;Ontej;"Communication services; Productivity";"02/2025; 05/2023; 05/2026"
C_oopla;Oop'la;Consumer products and services;"04/2025; 10/2024"
C_oorbopenorganicrobotics;OORB Open Organic Robotics;Advanced Manufacturing & Robotics;"04/2025; 11/2024"
C_oostoora;Oostoora;Advanced Manufacturing & Industry;04/2022
C_openmindacademy;Open Mind Academy;Communication Services;10/2022
C_opensoc;OpenSOC;Security;01/2026
C_opkoderlabs;OPKODERLABS;Mobility;01/2023
C_optiflows;Optiflows;Business Software and services;03/2026
C_optiflowstechnologies;Optiflows Technologies;Business Software and services;06/2026
C_optimalogistic;Optimalogistic;Non renseigné;01/2020
C_optimisationdesprocedesdetransformationdematieresp;Optimisation des procédés de transformation de matières plastiques via simulation nomérique_;Ad Tech and Creative Tech;02/2025
C_optimizitech;OPTIMIZI TECH;FoodTech & New Food;11/2024
C_optiplanex;OptiPlanex;Business Software and services;09/2025
C_optoscopiaintelligentdiagnosticanalyzers;OPTOSCOPIA Intelligent Diagnostic Analyzers;HealthTech;"03/2024; 04/2024"
C_optypronet;Optypro.net;"Business Software and services; Oussama Meknassi";"08/2024; 10/2024"
C_opus;Opus;Business Software and services;09/2022
C_opuslab;OPUS LAB;EdTech;06/2023
C_opuslabedtech;OPUSLAB EdTECH;EdTech;12/2023
C_oranextai;OraNext AI;Advanced Manufacturing & Robotics;08/2025
C_orangurutechdesign;ORANGURU TECHDESIGN;E-commerce;06/2020
C_oratio;Oratio;"Business Software and services; Consumer products and services";"03/2025; 05/2024"
C_oravie;Ôravie;HealthTech;12/2024
C_orbitechseekmake;Orbitech (SeekMake);Non renseigné;11/2019
C_orcompost;ORcompost;Agritech;07/2023
C_orcompostsolutionsnaturelles;ORcompost solutions naturelles;Agritech;11/2023
C_orderingdashboardsolutionods;Ordering Dashboard Solution (ODS);FoodTech & New Food;08/2025
C_orderstation;Order Station;FoodTech & New Food;"04/2025; 09/2024"
C_ordertech;OrderTech;Business Software and services;03/2024
C_ordoscope;OrdoScope;HealthTech;06/2026
C_oreadz;OREADZ;Consumer products and services;12/2022
C_organiccity;Organic City;Environment;10/2021
C_orgaxya;ORGAXYA;Business Software and services;12/2024
C_orhtlanetunisie;Orhtlane Tunisie;Health care;03/2021
C_oria;Oria;Ad Tech and Creative Tech;11/2025
C_orienttea;Orient Tea;Biotechnologie;03/2021
C_orion;Orion;Real Estate Tech;"06/2024; 11/2023"
C_oriwoodentreprisewahyartisandubois;Oriwood/ Entreprise Wahy artisan du bois;Consumer products and services;04/2023
C_orizonbooking;Orizon Booking;"Commerce and shopping; Consumer products and services";"05/2023; 10/2024"
C_orthlane;Orthlane;Health Tech;09/2020
C_oryxguide;Oryx Guide;E-commerce;07/2020
C_oscaro;Oscaro;Commerce and shopping;06/2024
C_ostedhy;Ostedhy;EdTech;"03/2023; 06/2022"
C_ostelflow;OSTELFLOW;TravelTech;03/2023
C_ostool;Ostool;Mobility;01/2022
C_otari;OTARI;Commerce and shopping;01/2026
C_otospex;OTOSPEX;Business Software and services;11/2022
C_ototravel;OTO TRAVEL;Non renseigné;08/2019
C_otravers;Otravers;Commerce and shopping;01/2025
C_overlappinguvs;Overlapping UVs;Autre contenu créatif;01/2021
C_ovvasystems;OVVA SYSTEMS;Marketing;03/2021
C_owe;Owe;Commerce and shopping;04/2025
C_owlinks;Owlinks;Real Estate Tech;02/2024
C_owlinkstechnologiesco;Owlinks Technologies Co;Consumer Products and Services;08/2024
C_oxacloud;Oxacloud;Business Software;03/2021
C_oxahost;OXAHOST;Non renseigné;02/2020
C_oxn;OXN;Non renseigné;12/2019
C_oxygendesign;Oxygen Design;Non renseigné;11/2019
C_pabiteltn;Pabitel.tn;Logiciel;12/2020
C_padelinsights;Padel Insights;Business Software and services;02/2026
C_padelup;Padel Up;Wellness;06/2023
C_palmai;Palm.ai;EdTech;"07/2025; 09/2025"
C_palmotek;Palmotek;Agritech;05/2022
C_palmyra;Palmyra;Ad Tech and Creative Tech;03/2025
C_palmyraplatform;Palmyra platform;EdTech;07/2025
C_panneauto;Panne.auto;Mobility;02/2025
C_papelstore;Papelstore;Non renseigné;01/2020
C_papipets;Papi'Pets;FoodTech & New Food;12/2022
C_paprikasolutions;Paprika Solutions;Creative industry;04/2021
C_parkcharge;Park & Charge;Mobility;"01/2026; 08/2025"
C_parkchargebyasteroidea;Park&Charge by Asteroidea;Mobility;09/2024
C_parkey;Parkey;Mobility;"02/2023; 04/2022"
C_parkihouni;ParkiHouni;Business Software and services;02/2024
C_parkito;Parkito;Fintech;03/2023
C_parpeco;PARPECO;"Construction; Real Estate Tech";"04/2026; 05/2026"
C_particulier;Particulier;Real Estate tech;04/2021
C_pascommeeux;Pas Comme Eux;Environment;04/2023
C_pascommeeuxentert;Pas Comme Eux Entert...;Communication services;07/2022
C_passexcellence;Pass excellence;Business Software and services;01/2025
C_passionne12;Passionne12;Communication services;05/2025
C_passtn;PASS.tn;Business Software and services;10/2024
C_pastech;PASTECH;Business Software;03/2021
C_pathtrail;pathtrail;Ad Tech and Creative Tech;05/2024
C_paydaytakaful;PAYDAY TAKAFUL;Fintech;10/2025
C_paygrant;Paygrant;Non renseigné;01/2020
C_paymee;Paymee;Fintech;"04/2019; 05/2026"
C_paymoi;Paymoi;Business Software and services;11/2022
C_paypostunisie;Paypos Tunisie;"FinTech; Fintech";"03/2019; 08/2022"
C_paytea;Paytea;"Business Software and services; MTaorehka mZoeuda rMiehdi Nouira Rania Kammoun";"01/2025; 07/2024"
C_paytouchoupointofsales;PayTouch OÜ ( Point of Sales );Fintech;11/2024
C_peacesight;PeaceSight;TravelTech;07/2023
C_peaktechnologies;PEAK Technologies;Fintech;04/2019
C_pedago;Pedago;EdTech;01/2024
C_pedalii;PEDALII;Environment;01/2025
C_pedalo;Pedalo;Business Software & Services;09/2022
C_pentapix;PENTAPIX;Non renseigné;11/2019
C_pepolls;Pepolls;Non renseigné;12/2019
C_perfanalysisconsulting;PERF ANALYSIS CONSULTING;Business Software and services;"01/2025; 10/2025"
C_perfectgen;Perfect Gen;Ad Tech and Creative Tech;"04/2025; 05/2024"
C_permaemergencyassistance;PERMA EMERGENCY ASSISTANCE;Communication services;"04/2024; 12/2024"
C_perro;Perro;EdTech;04/2024
C_petichou;PETICHOU;Business Software;05/2021
C_petitsook;Petit sook;E-commerce;02/2021
C_petpals;Pet Pals;Creative industry;07/2022
C_petrac;Petrac;Trabelsi Mohamed amine Mohamed Amen Allah Mechri Suzanne Hamden Hamza Ahmad;10/2024
C_petsigo;Petsigo;HealthTech;12/2022
C_pharmaco;Pharmaco;"HealthTech; nH IsesaialthTech";"04/2025; 07/2025"
C_pharmadis;Pharmadis;Health tech & wellbeing;01/2022
C_pharmalink;Pharma link;HealthTech;03/2026
C_phyliatechnology;PHYLIA TECHNOLOGY;Business Software and services;07/2025
C_picstore;Picstore;E-commerce;02/2021
C_pictusco;PICTUS CO;Services de communication;11/2021
C_pigmentoco;Pigmentoco;Environment;04/2025
C_pineapplestudioshop;Pineapple Studio & Shop;Consumer Products & Services;03/2022
C_pineneedlessolution;PINE NEEDLES SOLUTION;Environment;08/2024
C_pinus;PINUS;Agritech;09/2022
C_pipelinestudio;Pipeline Studio;Creative industry;07/2021
C_pivlo;Pivlo;Business Software;09/2021
C_pivlotechnologies;Pivlo Technologies;Business Software & Services;01/2022
C_pixelgatestudio;Pixelgate studio;Entertainment;06/2026
C_pixiimotors;Pixii motors;Mobility;"01/2023; 12/2021"
C_plagprevent;PlagPrevent;EdTech;"02/2024; 02/2025"
C_planetdev;Planet Dev;Social Business;11/2022
C_planifpay;PLANIF PAY;Fintech;04/2025
C_plantini;Plantini;Agritech;03/2026
C_plateformance;Plateformance;Business Software and services;11/2022
C_plateformeautomobileintelligente;PLATEFORME AUTOMOBILE INTELLIGENTE;InsuranceTech;05/2026
C_plateformedeformationelearning;Plateforme de Formation E-learning;Non renseigné;08/2019
C_plateformederecouvrementintelligenterecouvtn;Plateforme de recouvrement intelligente: recouv.tn;Fintech;06/2020
C_plateformedetelemedecineetmsantekoalx;Plateforme de Tele-Medecine et mSante (KoalX);Non renseigné;10/2019
C_plateformemobilededieealaventeetalachatdarticlesdo;Plateforme Mobile dédiée à la vente et à l'achat d'articles d'occasion pour enfants;Commerce and shopping;08/2024
C_playandcode;Play and Code;EdTech;08/2025
C_playfast;Playfast;Sport;05/2026
C_playhalla;PlayHalla;Ad Tech and Creative Tech;10/2024
C_pluswebsolutions;PLUS WEB Solutions;Plateforme Sociale;01/2021
C_pocstore;Poc Store;Commerce and shopping;09/2022
C_pointscadeaux;Points Cadeaux;Logiciel;08/2020
C_polstarai;PolstarAI;EdTech;04/2026
C_poly;Poly;Business Software and services;"07/2025; 10/2025"
C_polygonelearning;Polygone-learning;Health care;12/2021
C_polypathhealthcompany;POLYPATH HEALTH COMPANY;Health care;07/2022
C_polypathhealthtechcompany;PolyPath HealthTech Company;Health tech & wellbeing;01/2022
C_polysmart;Polysmart;"Ahmed Cheikhrouhou Haroun Bouchrit; Gaming";"01/2023; 03/2019"
C_poolfishfarmsmartwatermanagement;Pool & Fish Farm Smart Water Management;E-Commerce;06/2019
C_popeyes;Popeye's;FoodTech & New Food;08/2022
C_portaildetechnologiesindustriellesetinnovations;Portail de technologies industrielles et innovations;Autre contenu créatif;09/2020
C_powersolution;Power solution;Environment/Energie;07/2022
C_pozitron;Pozitron;Mobility;07/2022
C_predictoenergy;Predict'O Energy;Environment;11/2025
C_predsightx;PREDSiGHTX;Business Software and services;12/2025
C_preemptix;Preemptix;Security;"06/2025; 10/2025"
C_prefabulous;Prefabulous;Non renseigné;01/2020
C_priceforging;Price Forging;Business Software and services;10/2025
C_primeprofs;Prime Profs;EdTech;10/2022
C_probetn;Probe.tn;HealthTech;03/2023
C_proboutiktunisia;PROBOUTIK TUNISIA;Fintech;07/2024
C_prodcom;Prodcom;Non renseigné;10/2019
C_productiondadditifsalimentairesanimaleetconsulting;Production d’additifs alimentaires animale et consulting;Agritech;"01/2025; 08/2024"
C_productiondesblocsdeboisbrutpar;Production des blocs de bois brut par;sE dnavtitrioenrsment;07/2025
C_professionalsystem;Professional System;Logiciel;05/2019
C_profilstn;profils.tn;HR;05/2019
C_profiltheque;PROFILTHEQUE;Non renseigné;11/2019
C_profit;PRO'FIT;Consumer products and services;11/2022
C_prognet;prognet;Mobile;10/2020
C_progressbox;ProgressBox;Agritech;"09/2025; 12/2025"
C_projetbogo;Projet BoGo;Communication services;07/2022
C_projetdeproduction;Projet de production...;Environment/Energie;07/2022
C_promoalert;Promo alert;Services de communication;09/2021
C_promoet;Promoet;Commerce and shopping;02/2026
C_proovlab;Proovlab;HealthTech;04/2026
C_propertates;Propertates;Business Software and services;12/2024
C_proservy;PROSERVY;"Logiciel; Non renseigné";"12/2019; 12/2020"
C_prosumers;PROSUMERS;Non renseigné;11/2019
C_protabar;PROTABAR;FoodTech & New Food;04/2021
C_protabarcom;PROTABAR COM;FoodTech & New Food;10/2021
C_proteinew;ProteiNew;Agritech;"09/2023; 12/2023"
C_protiboxkosmostechinnovation;ProtiBox / Kosmos Tech Innovation;Agritech;11/2023
C_provectus;Provectus;Environment;06/2021
C_provectustechnology;Provectus Technology;Advanced Manufacturing & Industry;09/2021
C_provenmed;ProvenMed;Non renseigné;10/2019
C_proverdy;ProVerdy;Environment;05/2025
C_prowayconnect;Proway CONNECT;Services de communication;11/2021
C_proxeco;PROXECO;Agritech;06/2024
C_proxifleet;Proxifleet;Business Software & Services;03/2022
C_proximabeldevelopment;Proximabel Development;"Ad Tech and Creative Tech; Security";"05/2024; 06/2023"
C_psyc;PSYC;HealthTech;08/2024
C_psynarios;PSYNARIOS;EdTech;09/2025
C_ptitaptit;PTITAPTIT;Consumer products and services;07/2023
C_pubag;PUBAG;Communication services;07/2022
C_pulpetech;Pulpetech;AI;01/2021
C_punicwallet;PunicWallet;YHaosussinsee mBe Tna bJeibddou Rami Trabelsi;10/2024
C_purasolutions;Pura solutions;Health Tech;06/2020
C_purebeautylabs;Pure Beauty Labs;Health care & wellnace;10/2021
C_purejuice;Pure Juice;FoodTech & New Food;08/2022
C_pwnpatch;Pwn & Patch;CyberSecurity;10/2021
C_qartaj;Qartaj;E-commerce;10/2020
C_qhbuild;QHBuild;Advanced Manufacturing & Robotics;"07/2025; 12/2025"
C_qodecheck;Qodecheck;Productivity;05/2026
C_qoon;Qoon;EdTech;05/2024
C_qrisp;Qrisp;Business Software and services;01/2024
C_qrmenu;Qr Menu;FoodTech & New Food;02/2022
C_qromo;Qromo;Ad Tech and Creative Tech;07/2025
C_qualifour;QualiFour;Non renseigné;02/2020
C_qualimaker;Qualimaker;Business Software and services;"01/2024; 04/2024"
C_quantatn;QUANTA TN;Business Software & Services;09/2022
C_quantilyxrd;Quantilyx R&D;Non renseigné;05/2020
C_quantotrade;QuantoTrade;Fintech;09/2024
C_quantumiumai;Quantumium AI;Business Software and services;05/2025
C_quantylixriskdata;Quantylix Risk & Data;Non renseigné;02/2020
C_quark;Quark;Environment;09/2024
C_qubitlabstunis;Qubit Labs Tunis;Business Software and services;"01/2026; 05/2026"
C_qubitronai;Qubitron-AI;Environment;02/2025
C_quedco;QueDCo;Business Software and services;06/2025
C_queneytunisie;Queney Tunisie;Business Software & Services;10/2022
C_quenzi;Quenzi;Consumer Product & Services;10/2022
C_quermes;QUERMES;Non renseigné;"01/2020; 02/2020"
C_quickmatch;QuickMatch;Business Software and services;06/2025
C_quicktext;Quicktext;Non renseigné;04/2020
C_quinexa;Quinexa;Commerce and shopping;09/2025
C_quizmentor;Quiz Mentor;EdTech;"03/2022; 10/2021"
C_quokkaagency;Quokka Agency;"Business Software and services; Communication services";"01/2024; 08/2024"
C_quoprod;QUOPROD;Advanced Manufacturing & Robotics;09/2024
C_qvision;Qvision;Smart city;04/2026
C_raba7ni;Raba7ni;Consumer products and services;"10/2025; 12/2025"
C_rackham;Rackham;Business Software and services;06/2023
C_raftelcos;RAF TELCOS;Fintech;"03/2023; 05/2023"
C_rahbatn;Rahba.tn;Agritech;07/2019
C_raheeq;Raheeq;Non renseigné;12/2019
C_raissmartqualitygate;RAIS / SMART QUALITY GATE;Business Software & Services;01/2022
C_rajja3floussek;RAJJA3 FLOUSSEK;Business Software;11/2021
C_rakistechnology;Rakis Technology;Business Software and services;06/2025
C_raniawerda;Rania WERDA;Social Business;04/2021
C_rankstop;Rankstop;"Business Software & Services; Marketing";"07/2020; 10/2022"
C_rascaltou;RASCALTOU !;Non renseigné;02/2020
C_rasdriskassessmentsecuritydashboard;RASD - Risk Assessment & Security Dashboard;Business Software and services;03/2026
C_rayhane;Rayhane;Non renseigné;03/2020
C_rcrooter;Rcrooter;Business Software and services;08/2024
C_rdnexa;RD Nexa;Business Software and services;04/2025
C_rdridersanddrivers;R&D=Riders and Drivers;Mobility;04/2024
C_rdvb;rdv B;Consumer products and services;05/2022
C_rdvexpress;RDVEXPRESS;Business Software and services;01/2026
C_readdly;Readdly;EdTech;"01/2025; 05/2025"
C_realitytunisiabranch;Reality Tunisia Branch;Wellness;11/2025
C_realtimedatalogerrtdl;Real Time Data Loger – RTDL;HealthTech;12/2025
C_realtimedataloggerrtdl;Real Time Data Logger-RTDL;HealthTech;02/2026
C_rebelink;Rebelink;EdTech;09/2024
C_rebootkamp;REBOOTKAMP;Non renseigné;10/2019
C_rebos;ReBoS;Environment;07/2023
C_rebounddev;Rebound Dev;Plateforme Social;08/2021
C_receeto;Receeto;Chaima Bouslimi Souha Bouslimi Aymen Ben Selma;10/2024
C_recinov;REC-INov;Blockchain & cryptocurrency;03/2021
C_recinovenligne;REC-INov سﻧوﺗ en ligne;Blockchain & cryptocurrency;11/2020
C_recolab;RecoLab;EdTech;10/2024
C_recolabtechnologies;Recolab technologies;EdTech;08/2025
C_redlionmatrix;RED LION MATRIX;Services de communication;06/2021
C_rednaks;Rednaks;Business Software;04/2021
C_redup;REDUP;Health care;09/2021
C_reevalo;Reevalo;Real Estate tech;04/2021
C_reflectionengineeringconsultingrec;REFLECTION ENGINEERING CONSULTING REC;Business Software and services;06/2024
C_relead;Relead;"Ad Tech and Creative Tech; Creative industry";"03/2022; 11/2022"
C_reminetechnologies;ReMine Technologies;Environment;11/2025
C_remotion;ReMotion;Health Care & Wellbeing;04/2021
C_renaissance;Renaissance;Commerce and shopping;10/2024
C_rendezvous;Rendez vous;Consumer products and services;"08/2025; 11/2022"
C_rendezvousrdv;Rendez-vous RDV;Social Business;10/2022
C_renini;Renini;Non renseigné;05/2020
C_rentalride;RENTAL RIDE;Non renseigné;02/2020
C_rentatutor;Rent a tutor;Non renseigné;02/2020
C_renty;Renty;Real Estate Tech;02/2025
C_replica;Replic-A;Business Soware and services;02/2023
C_reseausocialmedicalsaheelha;Réseau social medical : Saheelha;Big Data;07/2019
C_reserv;Reserv;FoodTech & New Food;05/2021
C_responsiblecyber;Responsible Cyber;Security;03/2024
C_resrv;RESRV;Non renseigné;10/2019
C_restojob;Restojob;Business Software and services;08/2023
C_retraiteensoleil;Retraite en soleil;TravelTech;10/2024
C_revampr;Revampr;AI;12/2021
C_revamprintelligence;REVAMPR INTELLIGENCE;Creative industry;05/2022
C_revisplus;Revisplus;EdTech;05/2026
C_rewardini;Rewardini;Consumer products and services;05/2024
C_rewav;Rewav;Creative industry;01/2022
C_rezervini;Rezervini;Business Software;11/2021
C_rgpdtunisie;RGPD Tunisie;Business Software & Services;06/2023
C_rhadevelopment;R H A development;Consumer Products and Services;05/2024
C_rhai;Rhai;Business Software and services;12/2024
C_rhintosgames;Rhintos Games;Non renseigné;"10/2019; 11/2019"
C_rhizome;Rhizome;HealthTech;"01/2026; 08/2025"
C_riblum;RIBLUM;"Environement; Environment";"07/2021; 09/2021"
C_ricality;Ricality;Mobile;02/2021
C_rinpen;Rinpen;Smart devices;06/2026
C_rivencrown;Riven Crown;Ad Tech and Creative Tech;"05/2024; 10/2024"
C_rivezlitn;Rivezli.tn;EdTech;08/2022
C_riyasol;Riyasol;Business Software and services;01/2026
C_rmc;RMC;Advanced Manufacturing & Robotics;10/2025
C_roamingo;ROAMINGO;Communication services;04/2024
C_roamsmart;Roamsmart;Telecom;03/2019
C_robocare;RoboCare;Non renseigné;04/2020
C_robodot;ROBODOT;Advanced Manufacturing & Industry;10/2021
C_robograf;ROBOGRAF;IoT;07/2020
C_robotdot;robotdot;Advanced Manufacturing & Industry;06/2021
C_roolys;Rooly s;Mobility;05/2022
C_roost;Roost;Services de communication;06/2021
C_rootscarecubes;Roots Care Cubes;CleanTech;04/2026
C_rouet;Rouet;Marketplace;11/2021
C_roundesktechnologie;ROUNDESK TECHNOLOGIE;Business Software and services;03/2024
C_royaumedamande;Royaume d'amande;FoodTech & New Food;02/2024
C_rsetime;RSE Time;Business Software and services;12/2023
C_rybsen;RYBSEN;Environment;"10/2024; 11/2024"
C_rythminno;Rythminno;EdTech;03/2022
C_safeops;SAFEOPS;"Business Software; Logiciel";"03/2021; 09/2020"
C_safesphere;SAFESPHERE;Security;04/2024
C_safestudent;SAFE STUDENT;Proptech;02/2022
C_safkaonline;safka online;Business Software and services;12/2025
C_safozi;Safozi;E-commerce;07/2020
C_safozisarl;SAFOZI SARL;Infrastructure;06/2019
C_saghrouncom;Saghroun.com;E-commerce;06/2026
C_saheat;SahEAT;FoodTech & New Food;"05/2024; 07/2023"
C_sahtee;SAHTEE;HealthTech;01/2026
C_sahticare;SAHTICARE;Healthcare;05/2021
C_sala7li;Sala7li;"Edtech; Non renseigné";"07/2019; 10/2019"
C_salairetn;Salaire.tn;Non renseigné;11/2019
C_sammtestautomation;SAMM TEST & AUTOMATION;Non renseigné;11/2019
C_sampapp;Sampapp;Health Tech;09/2020
C_samrise;SamRise;"Business Software & Services; Business Software and services";"06/2023; 12/2022"
C_sanaatyt;SANAATY-T;Consumer products and services;08/2022
C_saneob;SANEOB;"Biotech; HealthTech";"06/2026; 08/2025"
C_sanitio;SANITIO;HealthTech;02/2025
C_saptunlerpdufutur;Saptun l'ERP du futur;Business Software & Services;04/2022
C_saptunsolution;Saptun Solution;Business Software & Services;06/2022
C_sarbini;SARBINI;FoodTech & New Food;09/2023
C_sari3;sari3;Commerce and shopping;09/2024
C_satisfyinsight;Satisfy Insight;Traveltech;05/2024
C_savee;SAVEE;FoodTech & New Food;07/2023
C_saveme;SaveMe;Environment;12/2025
C_savetheplate;Save the Plate;Environment;"06/2025; 10/2024"
C_saveyourenergy;SAVE YOUR ENERGY;Energy;06/2026
C_saveyourwardrobe;Save Your Wardrobe;Non renseigné;03/2020
C_sawakni;Sawakni;Communication services;12/2025
C_sawsanbellajtrainingconsulting;Sawsan Bellaj Training & Consulting;E-Commerce;04/2019
C_sayart;Sayart;Communication services;09/2023
C_sayarticare;SAYARTICARE;Mobility;07/2021
C_saydalid;Saydalid;HealthTech;10/2023
C_sbaconsult;SBA CONSULT;Business Software and services;11/2025
C_sbaworkforce;SBA Workforce;Non renseigné;09/2019
C_scalepro;Scale Pro;Business Software and services;04/2024
C_scaphandry;Scaphandry;EdTech;08/2020
C_scaylab;Scaylab;Business Software and services;08/2023
C_schoolpack;School Pack;EdTech;04/2021
C_schoolupgrader;School Upgrader;"EdTech; Non renseigné";"06/2020; 08/2020; 11/2019"
C_schwaus;Schwaus;Advanced Manufacturing & Robotics;07/2023
C_sciencia;SCIENCIA;"EdTech; Non renseigné";"08/2019; 08/2022"
C_scientiworld;Scientiworld;EdTech;10/2025
C_screenflex;Screenflex;Ad Tech and Creative Tech;09/2022
C_sdacademy;SD Academy;EdTech;08/2023
C_sdinnovation;SD Innovation;EdTech;07/2022
C_seabexmiddleeastandafrica;Seabex Middle East and Africa;Agritech;06/2021
C_seabot;SeaBot;IoT;01/2021
C_seadesignlabouta;SEA DESIGN LAB/OUTA;Environment;10/2023
C_seasafe;Sea Safe;Security;07/2023
C_secretsucrekids;Secret Sucré Kids;Creative industry;"02/2022; 12/2021"
C_securas;SECURAS;"Logiciel; Non renseigné";"02/2020; 07/2020"
C_seembagaming;Seemba Gaming;Gaming;05/2019
C_seevendindustries;SEEVEND INDUSTRIES;Mobility;11/2025
C_sefer;Sefer;Mobility;09/2022
C_self;SELF;Wellness;07/2025
C_selfnutricare;SELF NUTRICARE;HealthTech;10/2024
C_sellkit;Sellkit;Commerce and shopping;09/2022
C_sellmax;SELLMAX;Commerce and shopping;12/2024
C_sellyanet;sellya.net;Commerce and shopping;08/2023
C_sellyatechnologies;Sellya Technologies;Commerce & Shopping;09/2023
C_semsem;Semsem;FoodTech;06/2026
C_senbiosystunisia;Senbiosys Tunisia;Consumer products and services;"05/2025; 10/2025"
C_seniatna;SENIATNA;Logistique;06/2019
C_senseiai;Sensei AI;Business Software and services;02/2026
C_sentineldata;Sentinel Data;Non renseigné;01/2020
C_sentinelia;Sentinelia;Advanced Manufacturing & Robotics;07/2024
