company_id;company_name;sector;session
C2320;Optypro.net;Business Software and services;08/2024
C2321;Production d’additifs alimentaires animale et consulting;Agritech;08/2024
C2322;Kidcare;Security;08/2024
C2323;Alexis;EdTech;08/2024
C2324;SYNAPSE-HR;Business Software and services;08/2024
C2325;Cluebox Tunisia;Business Software and services;08/2024
C2326;SOCIETE VAERDIA SOLUTIONS;Business Software and services;08/2024
C2327;DOCTUNITY;HealthTech;08/2024
C2328;FairConnect MEA;Business Software and services;08/2024
C2329;Logidoo;Business Software and services;08/2024
C2330;Flexy stores;Commerce and shopping;08/2024
C2331;Plateforme Mobile dédiée à la vente et à l'achat d'articles d'occasion pour enfants;Commerce and shopping;08/2024
C2332;LiteSell;Consumer products and services;08/2024
C2333;AIGENTLAB;Ad Tech and Creative Tech;08/2024
C2334;Educfr;EdTech;08/2024
C2335;UNIGROS;Commerce and shopping;08/2024
C2336;Switch - Plateforme de diagnostic et de conduite au changement numérique;Business Software and services;08/2024
C2337;NOMAD Robotics;Mobility;08/2024
C2338;Biscuify;Commerce and shopping;08/2024
C2339;Kdayes;Business Software and services;08/2024
C2340;ClickEvent;Social Business;08/2024
C2341;TakwirTek;Business Software and services;08/2024
C2342;nativeads.ai;Ad Tech and Creative Tech;08/2024
C2343;code.tn;EdTech;08/2024
C2344;PSYC;HealthTech;08/2024
C2345;Rcrooter;Business Software and services;08/2024
C2346;PINE NEEDLES SOLUTION;Environment;08/2024
C2347;Owlinks Technologies Co;Consumer Products and Services;08/2024
C2348;SPR 01 Labs;Wellness;08/2024
C2349;NANOSOFT;Business Software and services;08/2024
C2350;QUOPROD;Advanced Manufacturing & Robotics;09/2024
C2351;Converty;Commerce and shopping;09/2024
C2352;EDUCATE ME;EdTech;09/2024
C2353;ALDER Green Solutions;Environment;09/2024
C2354;Hannibal VR;EdTech;09/2024
C2355;Gifted;Commerce and shopping;09/2024
C2356;Business Academy;EdTech;09/2024
C2357;Krypton;Business Software and services;09/2024
C2358;Order Station;FoodTech & New Food;09/2024
C2359;CWcloud;Business Software and services;09/2024
C2360;VYZYOSCHOOL;EdTech;09/2024
C2361;TerraSens;Agritech;09/2024
C2362;Syndiki;Real Estate Tech;09/2024
C2363;Moonlight AI TN;HealthTech;09/2024
C2364;Rebelink;EdTech;09/2024
C2365;K-Noon;Fintech;09/2024
C2366;STE ZURVANET;Agritech;09/2024
C2367;InnovAir;HealthTech;09/2024
C2368;Park&Charge by Asteroidea;Mobility;09/2024
C2369;Quark;Environment;09/2024
C2370;Boomsnap;Ad Tech and Creative Tech;09/2024
C2371;Mansour the Rebel Tarinet Village -MRTC REDEEM;Ad Tech and Creative Tech;09/2024
C2372;sari3;Commerce and shopping;09/2024
C2373;Assist IT;Business Software and services;09/2024
C2374;Cogeex;Business Software and services;09/2024
C2375;Battel Lab;HealthTech;09/2024
C2376;Slayton;Ad Tech and Creative Tech;09/2024
C2377;Digi Up Agri;Agritech;09/2024
C2378;LearnA;EdTech;09/2024
C2379;wyngo;Mobility;09/2024
C2380;QuantoTrade;Fintech;09/2024
C2381;Bio Green Pousses;FoodTech & New Food;09/2024
C2382;Ailine Pro;Business Software and services;10/2024
C2383;LR Move;Mobility;10/2024
C2384;PlayHalla;Ad Tech and Creative Tech;10/2024
C2385;Renaissance;Commerce and shopping;10/2024
C2386;Twins;HealthTech;10/2024
C2387;TOLLXPRESS;Mobility;10/2024
C2388;Receeto;Chaima Bouslimi Souha Bouslimi Aymen Ben Selma;10/2024
C2389;Save the Plate;Environment;10/2024
C2390;SV LAB;Agritech;10/2024
C2391;mevenda;Commerce and shopping;10/2024
C2392;In2-Technologies;Selim Hadj Khalifa Ilyes Tlili;10/2024
C2393;Skazy Tunisia;Business Software and services;10/2024
C2394;Oop'la;Consumer products and services;10/2024
C2395;Mathix Academy;EdTech;10/2024
C2396;AlphaDeep Solutions;Business Software and services;10/2024
C2397;Retraite en soleil;TravelTech;10/2024
C2398;RecoLab;EdTech;10/2024
C2399;imt/tradrly;Ad Tech and Creative Tech;10/2024
C2400;Zeus Labs;Business Software and services;10/2024
C2401;Sesamum Nutrition;FoodTech & New Food;10/2024
C2402;HEALIO;HealthTech;10/2024
C2403;Holistic babe;Consumer products and services;10/2024
C2404;Way2Gym;Bilel Benmrad Elyes Ben Rhouma;10/2024
C2405;PunicWallet;YHaosussinsee mBe Tna bJeibddou Rami Trabelsi;10/2024
C2406;TODO;Moheb Awichewi;10/2024
C2407;AnoYcker;Jassem Dahmani;10/2024
C2408;Clicar;Riahi Thamer Jemaii Belhassen;10/2024
C2409;SELF NUTRICARE;HealthTech;10/2024
C2410;SP.one;Communication services;10/2024
C2411;le cabinet;HealthTech;10/2024
C2412;MECAMARKET;Commerce and shopping;10/2024
C2413;Coq Pilot;Ad Tech and Creative Tech;10/2024
C2414;PASS.tn;Business Software and services;10/2024
C2415;Mobilia.tn;Business Software and services;10/2024
C2416;Zenify Trip;Ihsen Mhadhbi Mohamed Ali Frad Sahbi Khalfallah Kantaoui Gallas;10/2024
C2417;Petrac;Trabelsi Mohamed amine Mohamed Amen Allah Mechri Suzanne Hamden Hamza Ahmad;10/2024
C2418;Chariotech;Mohamed Yassine Derbel Adem Bouatay Mouhaned Ben Abdelhafidh;10/2024
C2419;DrugIT;HealthTech;10/2024
C2420;RYBSEN;Environment;10/2024
C2421;esteps Health;HealthTech;11/2024
C2422;CAREDIFY;HealthTech;11/2024
C2423;Next Wave Industries;Advanced Manufacturing & Robotics;11/2024
C2424;Mobilité Canada;Business Software and services;11/2024
C2425;Sheapit;Business Software and services;11/2024
C2426;9esmi;EdTech;11/2024
C2427;SKILINK AI;Business Software and services;11/2024
C2428;WiseShare;Business Software and services;11/2024
C2429;Lynx-ERP;Business Software and services;11/2024
C2430;ZKBDI Protocol;Fintech;11/2024
C2431;OORB Open Organic Robotics;Advanced Manufacturing & Robotics;11/2024
C2432;MEMORALITY;Business Software and services;11/2024
C2433;Lura;Business Software and services;11/2024
C2434;ECOCODE;Business Software and services;11/2024
C2435;Namlatic;TravelTech;11/2024
C2436;HAROON;Social Business;11/2024
C2437;YESS MIND SOLUTIONS;HealthTech;11/2024
C2438;NEUTRINO;Fintech;11/2024
C2439;edulysa;EdTech;11/2024
C2440;OPTIMIZI TECH;FoodTech & New Food;11/2024
C2441;Magic Real Solution;EdTech;11/2024
C2442;DEEPROF;EdTech;11/2024
C2443;Vortex Battle;Ad Tech and Creative Tech;11/2024
C2444;Designland;Ad Tech and Creative Tech;11/2024
C2445;NovaPyramidReef-NPR;Environment;11/2024
C2446;AgricoTech;Agritech;11/2024
C2447;HEIA;Consumer products and services;11/2024
C2448;BxB Studio;Ad Tech and Creative Tech;11/2024
C2449;Nuzhet;EdTech;11/2024
C2450;NEXD.PM;Business Software and services;11/2024
C2451;Tak Tak;Mobility;11/2024
C2452;Doxaria;Business Software and services;11/2024
C2453;Smart work;Business Software and services;11/2024
C2454;NOURRICO;FoodTech & New Food;11/2024
C2455;Blend Pixel Studio;Consumer products and services;11/2024
C2456;PayTouch OÜ ( Point of Sales );Fintech;11/2024
C2457;Millim;Consumer products and services;12/2024
C2458;T7D Gaming;Ad Tech and Creative Tech;12/2024
C2459;ORGAXYA;Business Software and services;12/2024
C2460;Nexaminds;Business Software and services;12/2024
C2461;SELLMAX;Commerce and shopping;12/2024
C2462;Droppy;Commerce and shopping;12/2024
C2463;Depogro;Commerce and shopping;12/2024
C2464;Elastic-Watch;Agritech;12/2024
C2465;SMARTBAT;Consumer products and services;12/2024
C2466;IsOne Hr;Business Software and services;12/2024
C2467;BeEmo;EdTech;12/2024
C2468;linkbook;EdTech;12/2024
C2469;Mashroom;Ad Tech and Creative Tech;12/2024
C2470;Dagish;Ad Tech and Creative Tech;12/2024
C2471;Sport federation;Social Business;12/2024
C2472;mypharmacy.tn;HealthTech;12/2024
C2473;SOASY;Advanced Manufacturing & Robotics;12/2024
C2474;MedSyn;HealthTech;12/2024
C2475;IBDAA ACADEMY;EdTech;12/2024
C2476;Medactis;HealthTech;12/2024
C2477;Aupiq;Business Software and services;12/2024
C2478;Elites united for tax and legal services;Business Software and services;12/2024
C2479;Haier HR;Business Software and services;12/2024
C2480;LA PAILLETTE A nous, A vous, A leur;Social Business;12/2024
C2481;Ôravie;HealthTech;12/2024
C2482;By4IM;Real Estate Tech;12/2024
C2483;Verdolive;Agritech;12/2024
C2484;Académie ACAM;Wellness;12/2024
C2485;WAKKIL;Communication services;12/2024
C2486;ABRID;Advanced Manufacturing & Robotics;12/2024
C2487;Propertates;Business Software and services;12/2024
C2488;Cash Flow;Business Software and services;12/2024
C2489;Maktoub;Communication services;12/2024
C2490;check'n;Ad Tech and Creative Tech;12/2024
C2491;Improve;Business Software and services;12/2024
C2492;Rhai;Business Software and services;12/2024
C2493;Multipay;Fintech;12/2024
C2494;MarketMe;Ad Tech and Creative Tech;12/2024
C2495;Vie verte BSF;Agritech;01/2025
C2496;Docic;HealthTech;01/2025
C2497;1FOR1 LEARNING;EdTech;01/2025
C2498;Amperon Technologies;Advanced Manufacturing & Robotics;01/2025
C2499;Artizone;Commerce and shopping;01/2025
C2500;Pass excellence;Business Software and services;01/2025
C2501;Otravers;Commerce and shopping;01/2025
C2502;Readdly;EdTech;01/2025
C2503;Spirunat;HealthTech;01/2025
C2504;E-edu;EdTech;01/2025
C2505;Glamour;Wellness;01/2025
C2506;HOUKOUK.TECH;Fintech;01/2025
C2507;EDUCARE;EdTech;01/2025
C2508;VIRTUAL ERA;Business Software and services;01/2025
C2509;Thagamuta Agro;FoodTech & New Food;01/2025
C2510;Esticharati;Business Software and services;01/2025
C2511;Tale Platform;Business Software and services;01/2025
C2512;PERF ANALYSIS CONSULTING;Business Software and services;01/2025
C2513;SOFTAVERA TUNISIE;Business Software and services;01/2025
C2514;Naraggara;TravelTech;01/2025
C2515;BinYdik;Business Software and services;01/2025
C2516;MDBIM Innovations;TravelTech;01/2025
C2517;MBH expertise;Fintech;01/2025
C2518;Ta7richa;FoodTech & New Food;01/2025
C2519;Zamzema;Communication services;01/2025
C2520;Edu Memes (مﯾﻠﻌﺗﻟا و مﯾﻣﻟا);EdTech;01/2025
C2521;DiDonData;HealthTech;01/2025
C2522;PEDALII;Environment;01/2025
C2523;Fiscal Suite;Business Software and services;01/2025
C2524;APPLICATION MOBILE ANTI- GASPILLAGE ALIMENTAIRE : SMARTDEAL;Business Software and services;01/2025
C2525;WEFE TECH;Environment;01/2025
C2526;DroneVision;Business Software and services;01/2025
C2527;Mellek Real Estate Platform;Real Estate Tech;01/2025
C2528;HASHTI;Commerce and shopping;01/2025
C2529;Bibinet;Consumer products and services;01/2025
C2530;Al Shamela Sports;Business Software and services;02/2025
C2531;Panne.auto;Mobility;02/2025
C2532;Lalla Horti;Agritech;02/2025
C2533;Qubitron-AI;Environment;02/2025
C2534;SOFTSYS INTERNATIONALE SARL;HealthTech;02/2025
C2535;Cleanance;Social Business;02/2025
C2536;Imaginario Ai;Ad Tech and Creative Tech;02/2025
C2537;Connecteur bipolaire à serrage indépendant (CB-SI);Advanced Manufacturing & Robotics;02/2025
C2538;Incyia;Security;02/2025
C2539;klemy;Communication services;02/2025
C2540;TestoHire;Business Software and services;02/2025
C2541;DootiFy;Business Software and services;02/2025
C2542;Business Room;Business Software and services;02/2025
C2543;MYCLINIC.TN;HealthTech;02/2025
C2544;DIPAWER;Business Software and services;02/2025
C2545;INNOSYS;Business Software and services;02/2025
C2546;Farness;Business Software and services;02/2025
C2547;Optimisation des procédés de transformation de matières plastiques via simulation nomérique_;Ad Tech and Creative Tech;02/2025
C2548;Industrie 4.0 TroClub;Social Business;02/2025
C2549;Tartaruga Catamaran;TravelTech;02/2025
C2550;Way Interactive Convergence Tunisia;HealthTech;02/2025
C2551;Amilcar Technologies;Ad Tech and Creative Tech;02/2025
C2552;Loomexa;Commerce and shopping;02/2025
C2553;Ctasim;HealthTech;02/2025
C2554;SANITIO;HealthTech;02/2025
C2555;MedSkool;EdTech;02/2025
C2556;Renty;Real Estate Tech;02/2025
C2557;Tyme;FoodTech & New Food;02/2025
C2558;TECHPIONEER Embedded Solutions;Business Software and services;02/2025
C2559;EcoMov: TryBike;Mobility;02/2025
C2560;Statiscom;Business Software and services;02/2025
C2561;Edyard;EdTech;02/2025
C2562;IntakeAi;HealthTech;02/2025
C2563;Cw Cloud;Business Software and services;02/2025
C2564;yalla play;Social Business;03/2025
C2565;BYOKOB Cosmetics;Wellness;03/2025
C2566;Inveep;Business Software and services;03/2025
C2567;TENDER FLOW;Business Software and services;03/2025
C2568;EyeFish;Agritech;03/2025
C2569;ITS boX;Security;03/2025
C2570;Bestrade;Business Software and services;03/2025
C2571;AuroraIQ;Business Software and services;03/2025
C2572;BATISTUDIO.TN;Consumer products and services;03/2025
C2573;Bi2M;Ad Tech and Creative Tech;03/2025
C2574;CLICK AND COLLECT;Commerce and shopping;03/2025
C2575;Palmyra;Ad Tech and Creative Tech;03/2025
C2576;Asfora;Business Software and services;03/2025
C2577;Karlezas;Business Software and services;03/2025
C2578;Thymsys;Business Software and services;03/2025
C2579;CODOC;EdTech;03/2025
C2580;LogIn;Mobility;03/2025
C2581;KIAN TECHNOLOGY – Plateforme Itona;Business Software and services;04/2025
C2582;Pigmentoco;Environment;04/2025
C2583;Algora Group;Communication services;04/2025
C2584;EyeFish/ExypnoTech;Agritech;04/2025
C2585;Inst ar;Ad Tech and Creative Tech;04/2025
C2586;WattyGo : Founisseur 100% Tunisien de solutions intelligentes de recharge pour Véhicules Electriques;Mobility;04/2025
C2587;Pharmaco;HealthTech;04/2025
C2588;Waaw;Commerce and shopping;04/2025
C2589;Gamefy Academy;EdTech;04/2025
C2590;TenasBook;TravelTech;04/2025
C2591;Owe;Commerce and shopping;04/2025
C2592;CRISPY DOC;Business Software and services;04/2025
C2593;PerfectGen;Ad Tech and Creative Tech;04/2025
C2594;RD Nexa;Business Software and services;04/2025
C2595;AGHSALNI;Environment;04/2025
C2596;ATLAS Robotics;Agritech;04/2025
C2597;DG TWIN;Real Estate Tech;04/2025
C2598;PLANIF PAY;Fintech;04/2025
C2599;DecliTech;EdTech;04/2025
C2600;DentistUP / Yiatros Community;HealthTech;05/2025
C2601;ProVerdy;Environment;05/2025
C2602;SMARTWEYS;Business Software and services;05/2025
C2603;Door Knock Pro;Business Software and services;05/2025
C2604;Mnara;Fintech;05/2025
C2605;Fallah.ai;Agritech;05/2025
C2606;Apeiron AI;Business Software and services;05/2025
C2607;Deepconvo;Business Software and services;05/2025
C2608;BIOMIDEX;HealthTech;05/2025
C2609;eejar;Real Estate Tech;05/2025
C2610;Senbiosys Tunisia;Consumer products and services;05/2025
C2611;TMAPS;Business Software and services;05/2025
C2612;LKESSA;Business Software and services;05/2025
C2613;Waste Wise Solution;Environment;05/2025
C2614;Aycheek;Fintech;05/2025
C2615;Eggmed;HealthTech;05/2025
C2616;Yakoota;Fintech;05/2025
C2617;BiPER Therapeutics;HealthTech;05/2025
C2618;ASSALNI-AI;Business Software and services;05/2025
C2619;Taniterra;EdTech;05/2025
C2620;Styly;Commerce and shopping;05/2025
C2621;Passionne12;Communication services;05/2025
C2622;ecoplat;FoodTech & New Food;05/2025
C2623;Anqua Edge Innovation;Environment;05/2025
C2624;Wiser Design Technology Tunisia;Advanced Manufacturing & Robotics;05/2025
C2625;HORIZOP ENERGY;Mobility;05/2025
C2626;LSpace;EdTech;05/2025
C2627;Budgeteuse;Fintech;05/2025
C2628;Chkobba Heroes;Ad Tech and Creative Tech;05/2025
C2629;ichrili.tn;Commerce and shopping;05/2025
C2630;Nest360;Real Estate Tech;05/2025
C2631;HandiArtisan;Social Business;05/2025
C2632;Quantumium AI;Business Software and services;05/2025
C2633;Hkeyetna;Ad Tech and Creative Tech;05/2025
C2634;Swipe;Fintech;05/2025
C2635;Yeiza;Commerce and shopping;05/2025
C2636;Smart Net;Environment;05/2025
C2637;DOCTOURI;HealthTech;05/2025
C2638;STE TABHOTEL DIGITAL;Business Software and services;05/2025
C2639;Anqua Edge Innovations;Environment;05/2025
C2640;Thunder code;Business Software and services;06/2025
C2641;Healio Technology;HealthTech;06/2025
C2642;KeplerAi;Fintech;06/2025
C2643;Dose'On;Ad Tech and Creative Tech;06/2025
C2644;VitaDood;FoodTech & New Food;06/2025
C2645;etanfidh-solution digitale pour huissiers;Fintech;06/2025
C2646;Digehealth TN;HealthTech;06/2025
C2647;Jeridschool;EdTech;06/2025
C2648;Carbotracker;Environment;06/2025
C2649;Preemptix;Security;06/2025
C2650;Wealthy Technology;HealthTech;06/2025
C2651;QueDCo;Business Software and services;06/2025
C2652;EKRI;TravelTech;06/2025
C2653;Rakis Technology;Business Software and services;06/2025
C2654;Academia Hub;Business Software and services;06/2025
C2655;A plus Trade and Forwarding Solutions;Environment;06/2025
C2656;MENUPRO;FoodTech & New Food;06/2025
C2657;AgriSmart;Agritech;06/2025
C2658;Version Healthy;FoodTech & New Food;06/2025
C2659;Tuniform;Communication services;06/2025
C2660;NINGEN;Business Software and services;06/2025
C2661;LEGALYZ;Communication services;06/2025
C2662;Clean2win;Environment;06/2025
C2663;Investir UTILE;Real Estate Tech;06/2025
C2664;Tanit Sign;Business Software and services;06/2025
C2665;TechBoss Women;Business Software and services;06/2025
C2666;Dronia;Agritech;06/2025
C2667;Neuraeon;Ad Tech and Creative Tech;06/2025
C2668;Collabera;EdTech;06/2025
C2669;Tuniwave Sounds;Commerce and shopping;06/2025
C2670;VivaLoka;Consumer products and services;06/2025
C2671;QuickMatch;Business Software and services;06/2025
C2672;Solvizor;Fintech;06/2025
C2673;ConvergeInnov;Real Estate Tech;06/2025
C2674;SUPERHOST;TravelTech;07/2025
C2675;SELF;Wellness;07/2025
C2676;TH Ventures;Ad Tech and Creative Tech;07/2025
C2677;Data scale Ai;Business Software and services;07/2025
C2678;QHBuild;Advanced Manufacturing & Robotics;07/2025
C2679;MedCity;HealthTech;07/2025
C2680;Assistant Manager IA QHSE;Business Software and services;07/2025
C2681;Stocki;Business Software and services;07/2025
C2682;Palm.ai;EdTech;07/2025
C2683;Poly;Business Software and services;07/2025
C2684;Flexee Pay;Fintech;07/2025
C2685;Locknest Pro TN;Security;07/2025
C2686;PHYLIA TECHNOLOGY;Business Software and services;07/2025
C2687;Kruzr;Business Software and services;07/2025
C2688;Palmyra platform;EdTech;07/2025
C2689;Kiffcom Tunisie;Business Software and services;07/2025
C2690;SPORT MATES;Commerce and shopping;07/2025
C2691;Qromo;Ad Tech and Creative Tech;07/2025
C2692;NOURRI CO;FoodTech & New Food;07/2025
C2693;le trading automatisé sur le marché du Forex;Fintech;07/2025
C2694;GreenDream.world;Communication services;07/2025
C2695;HiredUp;EdTech;07/2025
C2696;Fok Nje7ik;EdTech;07/2025
C2697;TakTak Food;FoodTech & New Food;07/2025
C2698;Foodieri;FoodTech & New Food;07/2025
C2699;D.A LABTECH;Business Software and services;07/2025
C2700;Production des blocs de bois brut par;sE dnavtitrioenrsment;07/2025
C2701;FinAIBot;Fintech;07/2025
C2702;mechi Tunisie;Mobility;07/2025
C2703;Dawwerni;Business Software and services;08/2025
C2704;Deepic;HealthTech;08/2025
C2705;WELLNESS HUB;Wellness;08/2025
C2706;Sté Green Nonwoven Visline G N V;Environment;08/2025
C2707;Talifouni+;Business Software and services;08/2025
C2708;Rhizome;HealthTech;08/2025
C2709;Hanoutik;Business Software and services;08/2025
C2710;Erpy;Business Software and services;08/2025
C2711;Play and Code;EdTech;08/2025
C2712;OraNext AI;Advanced Manufacturing & Robotics;08/2025
C2713;Park & Charge;Mobility;08/2025
C2714;Fast Help;HealthTech;08/2025
C2715;CLUBI;Consumer products and services;08/2025
C2716;Ordering Dashboard Solution (ODS);FoodTech & New Food;08/2025
C2717;DoWell;HealthTech;08/2025
C2718;Te Quaero;Business Software and services;08/2025
C2719;Exposia;EdTech;08/2025
C2720;Habitiz;Real Estate Tech;08/2025
C2721;Kharajni.tn;TravelTech;08/2025
C2722;Farbi.tn;Advanced Manufacturing & Robotics;08/2025
C2723;Badel;Social Business;08/2025
C2724;TRUSTMOVE TUNISIA;Consumer products and services;08/2025
C2725;SANEOB;HealthTech;08/2025
C2726;KSIBA;Consumer products and services;08/2025
C2727;Terrametrics;Environment;08/2025
C2728;Booklyne;Business Software and services;08/2025
C2729;CashFloow;Business Software and services;08/2025
C2730;LexIA;Business Software and services;08/2025
C2731;compta-smart;Fintech;08/2025
C2732;ICHFINI;HealthTech;08/2025
C2733;BioH2O;FoodTech & New Food;08/2025
C2734;Stocky Downy;Business Software and services;08/2025
C2735;Technozor;Business Software and services;08/2025
C2736;Recolab technologies;EdTech;08/2025
C2737;CarboTraker;Environment;08/2025
C2738;PSYNARIOS;EdTech;09/2025
C2739;Ligalo;Business Software and services;09/2025
C2740;Flashbac;EdTech;09/2025
C2741;Trip Hive;TravelTech;09/2025
C2742;ProgressBox;Agritech;09/2025
C2743;El Qemma;Business Software and services;09/2025
C2744;Gotei;Ad Tech and Creative Tech;09/2025
C2745;نﯾﺗﻣﺎﻣﯾﻟا LYAMAMATAYN;EdTech;09/2025
C2746;DIA industries;Advanced Manufacturing & Robotics;09/2025
C2747;VIBE FLOW AI;Ad Tech and Creative Tech;09/2025
C2748;Boon;Real Estate Tech;09/2025
C2749;Millisave;Business Software and services;09/2025
C2750;OptiPlanex;Business Software and services;09/2025
C2751;URBANAV;Mobility;09/2025
C2752;Darraja;Mobility;09/2025
C2753;لﻣﻋ 3MAL;Consumer products and services;09/2025
C2754;TeraaVerra;Agritech;09/2025
C2755;MedicusAI;HealthTech;09/2025
C2756;Eco block;Environment;09/2025
C2757;Quinexa;Commerce and shopping;09/2025
C2758;Tajjer;Business Software and services;09/2025
C2759;Cloud Commit Software Solutions;Security;09/2025
C2760;PAYDAY TAKAFUL;Fintech;10/2025
C2761;Eddium Platinuim;Ad Tech and Creative Tech;10/2025
C2762;CADUSAY;HealthTech;10/2025
C2763;Scientiworld;EdTech;10/2025
C2764;Footlink.tn;HealthTech;10/2025
C2765;One Beauty;Wellness;10/2025
C2766;EGAMarketplace;Commerce and shopping;10/2025
C2767;Shoot;Business Software and services;10/2025
C2768;HistoryConneXion;HealthTech;10/2025
C2769;Clubedge;Social Business;10/2025
C2770;COLEA AgriTech;Agritech;10/2025
C2771;AIVIA;HealthTech;10/2025
C2772;Absher AI;Business Software and services;10/2025
C2773;SymbioWave;Business Software and services;10/2025
C2774;Raba7ni;Consumer products and services;10/2025
C2775;Compta Smart Solution;Business Software and services;10/2025
C2776;innovia360;Business Software and services;10/2025
C2777;SerBot;Advanced Manufacturing & Robotics;10/2025
C2778;Cogitoly;EdTech;10/2025
C2779;RMC;Advanced Manufacturing & Robotics;10/2025
C2780;ONE ERP;Fintech;10/2025
C2781;Price Forging;Business Software and services;10/2025
C2782;wedo distribution services;Consumer products and services;10/2025
C2783;Innoteam Solutions;EdTech;10/2025
C2784;B-SMART GO;TravelTech;10/2025
C2785;Bid Shine;Business Software and services;10/2025
C2786;Etudianet/Studianat;Ad Tech and Creative Tech;10/2025
C2787;tenjah;EdTech;10/2025
C2788;Encore Bon;Environment;10/2025
C2789;XMap;Social Business;10/2025
C2790;LuxePass;Business Software and services;10/2025
C2791;SidiChat;Business Software and services;10/2025
C2792;Vybtor;EdTech;10/2025
C2793;Key Marketplace;Commerce and shopping;10/2025
C2794;Next Afri Log;Business Software and services;10/2025
C2795;Tache-Lik;EdTech;10/2025
C2796;TUNIAI;Business Software and services;10/2025
C2797;Bloom Venom;HealthTech;10/2025
C2798;EduImpact.tn;HealthTech;10/2025
C2799;ARTROK;Commerce and shopping;10/2025
C2800;SEEVEND INDUSTRIES;Mobility;11/2025
C2801;SOCIETE BE WISE;Business Software and services;11/2025
C2802;Joya;Environment;11/2025
C2803;SYLA AI TUNISIA;TravelTech;11/2025
C2804;Predict'O Energy;Environment;11/2025
C2805;BioExpert;HealthTech;11/2025
C2806;216Bot;Communicatio n services;11/2025
C2807;trendytek E-Learning;EdTech;11/2025
C2808;SBA CONSULT;Business Software and services;11/2025
C2809;MelqartX Corp;MobilitY;11/2025
C2810;Jhezi.tn;Consumer products and services;11/2025
C2811;Iridium X;Wellness;11/2025
C2812;kobox designs;Environment;11/2025
C2813;Smart Maker;Ad Tech and Creative Tech;11/2025
C2814;Letusdify;Business Software and services;11/2025
C2815;ReMine Technologies;Environment;11/2025
C2816;Lift&Eat;HealthTech;11/2025
C2817;Tender;Business Software and services;11/2025
C2818;EmberForge Tech;Ad Tech and Creative Tech;11/2025
C2819;MedSearch IA;Business Software and services;11/2025
C2820;AD Vertising;Ad Tech and Creative Tech;11/2025
C2821;AXIOM décorticage IA;Business Software and services;11/2025
C2822;Choufli;Social Business;11/2025
C2823;Oria;Ad Tech and Creative Tech;11/2025
C2824;Clic SOS;Mobility;11/2025
C2825;Triptopie;TravelTech;11/2025
C2826;TooFresh;Environment;11/2025
C2827;EcoRecy;Environment;11/2025
C2828;Kidin;EdTech;11/2025
C2829;CarbonTrack;Environment;11/2025
C2830;GuaranteePay – Lasweq;Fintech;11/2025
C2831;MCS - Mediterranean Creative Studio;Consumer products and services;11/2025
C2832;Reality Tunisia Branch;Wellness;11/2025
C2833;EVIMO;Mobility;12/2025
C2834;Spark Auto;Mobility;12/2025
C2835;Yalen Sentinel;Security;12/2025
C2836;Future is Now;Business Software and services;12/2025
C2837;FielMedina;TravelTech;12/2025
C2838;DashMaster;Business Software and services;12/2025
C2839;AionTime;Ad Tech and Creative Tech;12/2025
C2840;Real Time Data Loger – RTDL;HealthTech;12/2025
C2841;Sawakni;Communication services;12/2025
C2842;Moodicament;HealthTech;12/2025
C2843;FISSA3/URBAN CARTAGO SARL;Mobility;12/2025
C2844;Yaluna;Communication services;12/2025
C2845;WAW - When And Where;TravelTech;12/2025
C2846;VAERDIA SOLUTIONS;Fintech;12/2025
C2847;MEDA;HealthTech;12/2025
C2848;Société Méditerranéenne de Distillerie Artisanale;FoodTech & New Food;12/2025
C2849;PREDSiGHTX;Business Software and services;12/2025
C2850;Aidloy;Wellness;12/2025
C2851;Lanci Deliveries;Business Software and services;12/2025
C2852;myPharmacy;HealthTech;12/2025
C2853;BRIDGSIGN;Communication services;12/2025
C2854;Jizzar;Communication services;12/2025
C2855;Thanna Téléassistance;HealthTech;12/2025
C2856;safka online;Business Software and services;12/2025
C2857;Grenova– Gamme Écoresponsable de Produits Primaires à Base de Grenade;Environment;12/2025
C2858;MAKASSUR;Fintech;12/2025
C2859;Dingo;Mobility;12/2025
C2860;Laformatik.ai;Consumer products and services;12/2025
C2861;Kopno Game;Business Software and services;12/2025
C2862;SaveMe;Environment;12/2025
C2863;Koolny;FoodTech & New Food;12/2025
C2864;makadija;FoodTech & New Food;12/2025
C2865;Couche IA génératrice de workflow, Interfaces homme machine et reporting IA;Business Software and services;12/2025
C2866;Annuaire Service;Consumer products and services;12/2025
C2867;Deepinfluence;EdTech;12/2025
C2868;Night Panel;Advanced Manufacturing & Robotics;12/2025
C2869;InsurLink;Fintech;12/2025
C2870;FTOUH pharmaceuticals;FoodTech & New Food;12/2025
C2871;IMMUNO KAAR : (IMMU CAR- DER ) : Gamme de Phyto médicaments spécifiques pour: immunité, cardiologie carcinologie, cicatrisation et dermopharmacie .;HealthTech;01/2026
C2872;Arcube;Fintech;01/2026
C2873;GoToGreen;Environment;01/2026
C2874;OTARI;Commerce and shopping;01/2026
C2875;Yes-Sir;Ad Tech and Creative Tech;01/2026
C2876;HopeVisionAI;HealthTech;01/2026
C2877;SAHTEE;HealthTech;01/2026
C2878;ALBUPAD-NA;HealthTech;01/2026
C2879;Riyasol;Business Software and services;01/2026
C2880;Qubit Labs Tunis;Business Software and services;01/2026
C2881;Nuraxis Ai;HealthTech;01/2026
